nombre,artista,reproducciones,url,imagen_url
Ugly Brunette,Horse Jumper of Love,2633441,https://www.last.fm/music/Horse+Jumper+of+Love/_/Ugly+Brunette,https://lastfm.freetls.fastly.net/i/u/300x300/215908a5ebd392fe96e72adb40aaf16f.png
What It Feels Like for a Girl,Madonna,1844977,https://www.last.fm/music/Madonna/_/What+It+Feels+Like+for+a+Girl,https://lastfm.freetls.fastly.net/i/u/300x300/b6533fc12d957c924569f0e309ca0f4d.png
untitled 06 | 06.30.2014.,Kendrick Lamar,3273451,https://www.last.fm/music/Kendrick+Lamar/_/untitled+06+%7C+06.30.2014.,https://lastfm.freetls.fastly.net/i/u/300x300/f990d085bca3182dfe436c098eed36c8.png
I Believe in a Thing Called Love,The Darkness,6253528,https://www.last.fm/music/The+Darkness/_/I+Believe+in+a+Thing+Called+Love,https://lastfm.freetls.fastly.net/i/u/300x300/ca2a8546a9b645a2917e28104197a122.png
Groan,Dazey and the Scouts,2975250,https://www.last.fm/music/Dazey+and+the+Scouts/_/Groan,https://lastfm.freetls.fastly.net/i/u/300x300/5c7ccc12cceaa5e7f91a461f70479275.png
Wouldn't You Like,Jorge Rivera-Herrans,2682730,https://www.last.fm/music/Jorge+Rivera-Herrans/_/Wouldn%27t+You+Like,
IN MY MOUTH,Black Dresses,2745645,https://www.last.fm/music/Black+Dresses/_/IN+MY+MOUTH,https://lastfm.freetls.fastly.net/i/u/300x300/879a4513ba84fdb19f5e19affa55c5ca.png
Stars Align (with Drake),Majid Jordan,2125469,https://www.last.fm/music/Majid+Jordan/_/Stars+Align+(with+Drake),
Peach,Kevin Abstract,8177957,https://www.last.fm/music/Kevin+Abstract/_/Peach,https://lastfm.freetls.fastly.net/i/u/300x300/54ecb377026bad95e2d48227da6b38cf.png
Thirsty,aespa,5201009,https://www.last.fm/music/aespa/_/Thirsty,https://lastfm.freetls.fastly.net/i/u/300x300/9f98a45f0e240638c7c5c7e57c7932e5.png
Searchin,Sonder,2117575,https://www.last.fm/music/Sonder/_/Searchin,https://lastfm.freetls.fastly.net/i/u/300x300/06933f2e9e911ae0336838ca578cd357.png
Left For Good,Bad Omens,1013983,https://www.last.fm/music/Bad+Omens/_/Left+For+Good,
Two-Headed Boy,Neutral Milk Hotel,7857501,https://www.last.fm/music/Neutral+Milk+Hotel/_/Two-Headed+Boy,https://lastfm.freetls.fastly.net/i/u/300x300/d95051e07a714889c8f7fbbccf61bf8b.png
Angelina,Pinegrove,4825815,https://www.last.fm/music/Pinegrove/_/Angelina,https://lastfm.freetls.fastly.net/i/u/300x300/f6172279b43501c70719b85bd75cf2fa.png
Second Chance,Shinedown,4977671,https://www.last.fm/music/Shinedown/_/Second+Chance,https://lastfm.freetls.fastly.net/i/u/300x300/51e2eb6913cffb979f3979739374a457.png
Midnight Pretenders,Tomoko Aran,2112841,https://www.last.fm/music/Tomoko+Aran/_/Midnight+Pretenders,https://lastfm.freetls.fastly.net/i/u/300x300/157893437738a8eb4dc079fe697748d5.png
Gentleman,Psy,2446206,https://www.last.fm/music/Psy/_/Gentleman,https://lastfm.freetls.fastly.net/i/u/300x300/ecc445d7a3f5b12ae5acade4969a1bfe.png
Fighting Myself,Linkin Park,2293410,https://www.last.fm/music/Linkin+Park/_/Fighting+Myself,https://lastfm.freetls.fastly.net/i/u/300x300/b54c06e9f39ac88b193ab1b6cda4a07e.png
Silk Chiffon,MUNA,5228763,https://www.last.fm/music/MUNA/_/Silk+Chiffon,https://lastfm.freetls.fastly.net/i/u/300x300/3d412815c6d7e79579aac0eba47110a6.png
MHM,Santos Bravos,280479,https://www.last.fm/music/Santos+Bravos/_/MHM,https://lastfm.freetls.fastly.net/i/u/300x300/65b85badf69620e210ffc9b62c184f0f.png
Paint A Picture,Slayr,412607,https://www.last.fm/music/Slayr/_/Paint+A+Picture,https://lastfm.freetls.fastly.net/i/u/300x300/3843dd0874586904ef643332806e585d.png
Kiss It Off Me,Cigarettes After Sex,4689642,https://www.last.fm/music/Cigarettes+After+Sex/_/Kiss+It+Off+Me,https://lastfm.freetls.fastly.net/i/u/300x300/7f3eebc25ed0d0560adeb5c4d40007f9.png
Asleep Among Endives,Ichiko Aoba,4668987,https://www.last.fm/music/Ichiko+Aoba/_/Asleep+Among+Endives,https://lastfm.freetls.fastly.net/i/u/300x300/c72d8092b0c328da3c11f7cb3a65ed0e.png
I Live for You - 2014 Remaster,George Harrison,376635,https://www.last.fm/music/George+Harrison/_/I+Live+for+You+-+2014+Remaster,
This Mess We're In,PJ Harvey,4715358,https://www.last.fm/music/PJ+Harvey/_/This+Mess+We%27re+In,https://lastfm.freetls.fastly.net/i/u/300x300/6bc1781107a6ff90158c0ab222188b0d.png
Porque Te Vas,Jeanette,381191,https://www.last.fm/music/Jeanette/_/Porque+Te+Vas,https://lastfm.freetls.fastly.net/i/u/300x300/859ba5f2fbf03eaa047adb0fed5cd8a4.png
vice city,XXXTENTACION,5025872,https://www.last.fm/music/XXXTENTACION/_/vice+city,https://lastfm.freetls.fastly.net/i/u/300x300/ace121c6b4d4b9e5b6160f1b9d11181d.png
Luv,Tory Lanez,1896857,https://www.last.fm/music/Tory+Lanez/_/Luv,https://lastfm.freetls.fastly.net/i/u/300x300/f6592086cf020e36842d0721163e300f.png
Tuesday's Gone,Lynyrd Skynyrd,2717821,https://www.last.fm/music/Lynyrd+Skynyrd/_/Tuesday%27s+Gone,https://lastfm.freetls.fastly.net/i/u/300x300/b6574919b0d1ccbfd3b1590c6bd9518d.png
Lotus Flower Bomb (feat. Miguel),Wale,2568365,https://www.last.fm/music/Wale/_/Lotus+Flower+Bomb+(feat.+Miguel),https://lastfm.freetls.fastly.net/i/u/300x300/6c079d914c2b458c8f217848d0e8d7b6.png
LOVE IS A DRUG,Don Toliver,1164796,https://www.last.fm/music/Don+Toliver/_/LOVE+IS+A+DRUG,
Pretty Please,Dua Lipa,8550276,https://www.last.fm/music/Dua+Lipa/_/Pretty+Please,https://lastfm.freetls.fastly.net/i/u/300x300/acb10b893a04480ee33aba1f20a4c7a2.png
No Longer You,Jorge Rivera-Herrans,2772253,https://www.last.fm/music/Jorge+Rivera-Herrans/_/No+Longer+You,
Love Me,Lil Tecca,4559414,https://www.last.fm/music/Lil+Tecca/_/Love+Me,https://lastfm.freetls.fastly.net/i/u/300x300/0de71f5f87969f0d9fda69c9e65d3c69.png
Milk - 2021 Remaster,Sweet Trip,4196468,https://www.last.fm/music/Sweet+Trip/_/Milk+-+2021+Remaster,
"Holy Fucking Shit: 40,000",Have a Nice Life,4989957,"https://www.last.fm/music/Have+a+Nice+Life/_/Holy+Fucking+Shit:+40,000",https://lastfm.freetls.fastly.net/i/u/300x300/5ff5a7ea9cd5487661647c9d5a1453e4.png
I'm the Problem,Morgan Wallen,1453982,https://www.last.fm/music/Morgan+Wallen/_/I%27m+the+Problem,https://lastfm.freetls.fastly.net/i/u/300x300/aabbdbc63f558d0d0d7ed6ed5604e32e.png
Foolish One (Taylor’s Version) (From the Vault),Taylor Swift,6212205,https://www.last.fm/music/Taylor+Swift/_/Foolish+One+(Taylor%E2%80%99s+Version)+(From+the+Vault),
Perfect Day,Lou Reed,8069258,https://www.last.fm/music/Lou+Reed/_/Perfect+Day,https://lastfm.freetls.fastly.net/i/u/300x300/cda96fb6eb8307af24fc41311abbde6b.png
I <3 My Choppa,Tay-K,5660325,https://www.last.fm/music/Tay-K/_/I+%3C3+My+Choppa,https://lastfm.freetls.fastly.net/i/u/300x300/6a5dbbcd70584d28928fda2d2a9ce05f.png
Fast Times at Clairemont High,Pierce the Veil,3208951,https://www.last.fm/music/Pierce+the+Veil/_/Fast+Times+at+Clairemont+High,https://lastfm.freetls.fastly.net/i/u/300x300/2d23f6186a52429cc254acd176e75f4f.png
Can't Get Enough,J. Cole,2550105,https://www.last.fm/music/J.+Cole/_/Can%27t+Get+Enough,https://lastfm.freetls.fastly.net/i/u/300x300/0e16b68c3a464068adf15d6d4ce5be9d.png
TWIN TRIM (with Lil Uzi Vert),Playboi Carti,4818481,https://www.last.fm/music/Playboi+Carti/_/TWIN+TRIM+(with+Lil+Uzi+Vert),https://lastfm.freetls.fastly.net/i/u/300x300/070a78d4e2d73726cbf1f176859c50f9.png
Pontos de Aura,NandaTsunami,488646,https://www.last.fm/music/NandaTsunami/_/Pontos+de+Aura,https://lastfm.freetls.fastly.net/i/u/300x300/1812ba4ab30c5a5ac31b233d0433d969.png
? (Interlude),RM,7487046,https://www.last.fm/music/RM/_/%3F+(Interlude),https://lastfm.freetls.fastly.net/i/u/300x300/1b4f93487070683e600b125b15d8d004.png
I Am a God,Kanye West,6221388,https://www.last.fm/music/Kanye+West/_/I+Am+a+God,https://lastfm.freetls.fastly.net/i/u/300x300/71d8c1f84d67e60c5dda039d6fb3653f.png
Tú Con Él,Rauw Alejandro,1533649,https://www.last.fm/music/Rauw+Alejandro/_/T%C3%BA+Con+%C3%89l,https://lastfm.freetls.fastly.net/i/u/300x300/09167e0e74020742f3ead35e820e02a9.png
LOVER GIRL,Megan Thee Stallion,756805,https://www.last.fm/music/Megan+Thee+Stallion/_/LOVER+GIRL,https://lastfm.freetls.fastly.net/i/u/300x300/131019a30e4c6b0b2662123366d8d3c2.png
Hey Lover!,Wabie,4489014,https://www.last.fm/music/Wabie/_/Hey+Lover%21,https://lastfm.freetls.fastly.net/i/u/300x300/3e62343d3e4930a44fdce2d898101720.png
Crossing Field,Lisa,3947617,https://www.last.fm/music/Lisa/_/Crossing+Field,https://lastfm.freetls.fastly.net/i/u/300x300/e081b152a0058d239ea23c7d7630a880.png
X (feat. Maluma & Ozuna) - Remix,Nicky Jam,1475430,https://www.last.fm/music/Nicky+Jam/_/X+(feat.+Maluma+&+Ozuna)+-+Remix,
Boyish,Japanese Breakfast,4200821,https://www.last.fm/music/Japanese+Breakfast/_/Boyish,https://lastfm.freetls.fastly.net/i/u/300x300/e3ada99d604166fa317b5d0301951de4.png
Bizarre Love Triangle - 2024 Digital Master,New Order,754315,https://www.last.fm/music/New+Order/_/Bizarre+Love+Triangle+-+2024+Digital+Master,https://lastfm.freetls.fastly.net/i/u/300x300/5b6b535b03bb4e71ab0d46e471ebc641.png
Never Let Me Go,Florence + the Machine,7321283,https://www.last.fm/music/Florence+%252B+the+Machine/_/Never+Let+Me+Go,
Revenant,Loathe,98499,https://www.last.fm/music/Loathe/_/Revenant,https://lastfm.freetls.fastly.net/i/u/300x300/7eb8aaf5fd088dabc801be601b69a4ef.png
Happiness Is a Warm Gun - Remastered 2009,The Beatles,2889074,https://www.last.fm/music/The+Beatles/_/Happiness+Is+a+Warm+Gun+-+Remastered+2009,https://lastfm.freetls.fastly.net/i/u/300x300/78bf9324efbc7583e6cae6f707568e59.png
Set in stone,Slayr,686622,https://www.last.fm/music/Slayr/_/Set+in+stone,https://lastfm.freetls.fastly.net/i/u/300x300/be51220e3208beb8dc4873f00fe590cc.png
gun show,lil hero,1289963,https://www.last.fm/music/lil+hero/_/gun+show,https://lastfm.freetls.fastly.net/i/u/300x300/571df0e90dbb085371483e274d7027d9.png
Next to You (feat. Justin Bieber),Chris Brown,1669703,https://www.last.fm/music/Chris+Brown/_/Next+to+You+(feat.+Justin+Bieber),
SWAG LIKE ITS 2014,Skullface,174722,https://www.last.fm/music/Skullface/_/SWAG+LIKE+ITS+2014,
Bottles & Lights,CHXRRY,41665,https://www.last.fm/music/CHXRRY/_/Bottles+&+Lights,https://lastfm.freetls.fastly.net/i/u/300x300/e55610b22250f59e4200358626ff2a80.png
Minha Alma (A Paz Que Eu Não Quero),O Rappa,1631367,https://www.last.fm/music/O+Rappa/_/Minha+Alma+(A+Paz+Que+Eu+N%C3%A3o+Quero),https://lastfm.freetls.fastly.net/i/u/300x300/9a058a1c53eb46f5842eaa27d2692893.png
HandClap,Fitz and the Tantrums,2752770,https://www.last.fm/music/Fitz+and+the+Tantrums/_/HandClap,https://lastfm.freetls.fastly.net/i/u/300x300/ee531be3b96539d70e1fba09dd86ad6f.png
Sway,Michael Bublé,3971172,https://www.last.fm/music/Michael+Bubl%C3%A9/_/Sway,https://lastfm.freetls.fastly.net/i/u/300x300/c7fcd9eef4b84854be2dc58fe8d18f6b.png
Bulletproof Heart,My Chemical Romance,5046444,https://www.last.fm/music/My+Chemical+Romance/_/Bulletproof+Heart,https://lastfm.freetls.fastly.net/i/u/300x300/5d859232fed7488a82d37ecabb232fce.png
Burnin' Up,Jonas Brothers,4902297,https://www.last.fm/music/Jonas+Brothers/_/Burnin%27+Up,https://lastfm.freetls.fastly.net/i/u/300x300/29b5c581baca4b5b9aca9725f28dc4cd.png
Used To,Juice WRLD,5719665,https://www.last.fm/music/Juice+WRLD/_/Used+To,https://lastfm.freetls.fastly.net/i/u/300x300/90562036f0a190aefb67b29b90f23e4d.png
10 Minutes,Lee Hyori,2139049,https://www.last.fm/music/Lee+Hyori/_/10+Minutes,https://lastfm.freetls.fastly.net/i/u/300x300/dd02bd08816a163d22ca9d52f73cdf68.png
CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),Travis Scott,5082241,https://www.last.fm/music/Travis+Scott/_/CIRCUS+MAXIMUS+(feat.+The+Weeknd+&+Swae+Lee),https://lastfm.freetls.fastly.net/i/u/300x300/592f4d0933dc977245ef105e8a259b4f.png
50 Ways to Leave Your Lover,Paul Simon,4055779,https://www.last.fm/music/Paul+Simon/_/50+Ways+to+Leave+Your+Lover,https://lastfm.freetls.fastly.net/i/u/300x300/dc63a6086c244da2ba23594ea1bbd907.png
Figure It Out,Royal Blood,5341332,https://www.last.fm/music/Royal+Blood/_/Figure+It+Out,https://lastfm.freetls.fastly.net/i/u/300x300/ca1bb68cf031479fc762e07469cd1ca1.png
Blood Bros,Hayley Williams,903169,https://www.last.fm/music/Hayley+Williams/_/Blood+Bros,https://lastfm.freetls.fastly.net/i/u/300x300/e3438b9f42480c75df733b946bfbf2f2.png
Put Your Head on My Shoulder,Paul Anka,3580152,https://www.last.fm/music/Paul+Anka/_/Put+Your+Head+on+My+Shoulder,https://lastfm.freetls.fastly.net/i/u/300x300/c75ca4463be29fe29c07d1bb5b08d02b.png
Push,Matchbox Twenty,4161102,https://www.last.fm/music/Matchbox+Twenty/_/Push,https://lastfm.freetls.fastly.net/i/u/300x300/006ed44fa946733c32673682f20e3a45.png
MONTAGEM ALQUIMIA,h6itam,208420,https://www.last.fm/music/h6itam/_/MONTAGEM+ALQUIMIA,
All the Possibilities,TWS,111914,https://www.last.fm/music/TWS/_/All+the+Possibilities,https://lastfm.freetls.fastly.net/i/u/300x300/734ecaa0a71186acb57c9ce4e90b460d.png
SOLTO,Djonga,2983713,https://www.last.fm/music/Djonga/_/SOLTO,https://lastfm.freetls.fastly.net/i/u/300x300/7c803875fbe0787687cb20f177272221.png
Prague,EsDeeKid,1849313,https://www.last.fm/music/EsDeeKid/_/Prague,
Lemonade,Tay-K,4893410,https://www.last.fm/music/Tay-K/_/Lemonade,https://lastfm.freetls.fastly.net/i/u/300x300/6a5dbbcd70584d28928fda2d2a9ce05f.png
Comfort Chain,Instupendo,3012141,https://www.last.fm/music/Instupendo/_/Comfort+Chain,https://lastfm.freetls.fastly.net/i/u/300x300/94e3066de893e4f79df3dd6fa432ad91.png
Sugar for the Pill,Slowdive,5291557,https://www.last.fm/music/Slowdive/_/Sugar+for+the+Pill,https://lastfm.freetls.fastly.net/i/u/300x300/fdf14b43ab53c9d3895ad1c2d8584730.png
Locket,Crumb,4747610,https://www.last.fm/music/Crumb/_/Locket,https://lastfm.freetls.fastly.net/i/u/300x300/aca1be2ec7eb7ac0e683d8ed53906aa7.png
Stuck on the Puzzle,Alex Turner,6823675,https://www.last.fm/music/Alex+Turner/_/Stuck+on+the+Puzzle,https://lastfm.freetls.fastly.net/i/u/300x300/b530bdbb5e604252c29ede1a1a28503c.png
Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra),Free Nationals,2965171,https://www.last.fm/music/Free+Nationals/_/Beauty+&+Essex+(feat.+Daniel+Caesar+&+Unknown+Mortal+Orchestra),
Somewhere Tonight,Beach House,2701207,https://www.last.fm/music/Beach+House/_/Somewhere+Tonight,https://lastfm.freetls.fastly.net/i/u/300x300/9658367e59317cbec12a4151714bfa76.png
Ziggy Stardust - 2012 Remaster,David Bowie,3416707,https://www.last.fm/music/David+Bowie/_/Ziggy+Stardust+-+2012+Remaster,https://lastfm.freetls.fastly.net/i/u/300x300/f03d66c3f393a34f8dd0ec8ae5557200.png
ME POSTOU NO DAILY - FESTA DO BIG G,MC GP,940992,https://www.last.fm/music/MC+GP/_/ME+POSTOU+NO+DAILY+-+FESTA+DO+BIG+G,
Treasure In The Hills,Leon Thomas,1359999,https://www.last.fm/music/Leon+Thomas/_/Treasure+In+The+Hills,https://lastfm.freetls.fastly.net/i/u/300x300/8cca789a1b1aa20c9f23fba699d4ee16.png
Down to the Waterline,Dire Straits,3065251,https://www.last.fm/music/Dire+Straits/_/Down+to+the+Waterline,https://lastfm.freetls.fastly.net/i/u/300x300/406d21db13fc76a1525abf3fc10d265f.png
Clearblue,Lorde,2845491,https://www.last.fm/music/Lorde/_/Clearblue,https://lastfm.freetls.fastly.net/i/u/300x300/ed0396a375521f863d75d9f77019a4de.png
Wait for Me,Kings of Leon,2471883,https://www.last.fm/music/Kings+of+Leon/_/Wait+for+Me,https://lastfm.freetls.fastly.net/i/u/300x300/36fc3505c844458280653e3e644004b6.png
Flying Whales,Gojira,3810833,https://www.last.fm/music/Gojira/_/Flying+Whales,https://lastfm.freetls.fastly.net/i/u/300x300/1a9f1a24a07ee6031ee76f0bdc175625.png
Cry Baby,Melanie Martinez,5237420,https://www.last.fm/music/Melanie+Martinez/_/Cry+Baby,https://lastfm.freetls.fastly.net/i/u/300x300/1312dd6a1b92cfe1028ca8df6deb3eb9.png
Sound and Vision - 2017 Remaster,David Bowie,2910179,https://www.last.fm/music/David+Bowie/_/Sound+and+Vision+-+2017+Remaster,https://lastfm.freetls.fastly.net/i/u/300x300/9f4b8404dd4a7009201c89e586d2fe95.png
again,YUI,4186695,https://www.last.fm/music/YUI/_/again,https://lastfm.freetls.fastly.net/i/u/300x300/aac6f8fd211242be88a4f620a5aac9b0.png
Babe (Taylor's Version) (From the Vault),Taylor Swift,7576308,https://www.last.fm/music/Taylor+Swift/_/Babe+(Taylor%27s+Version)+(From+the+Vault),https://lastfm.freetls.fastly.net/i/u/300x300/a3e0bfdb5202282eda2c4541e94e1a09.png
Walls Could Talk,Halsey,4454613,https://www.last.fm/music/Halsey/_/Walls+Could+Talk,https://lastfm.freetls.fastly.net/i/u/300x300/a0d84c010415c5ea584b109646a17a95.png
200 FOR LUNCH,Gunna,2851900,https://www.last.fm/music/Gunna/_/200+FOR+LUNCH,https://lastfm.freetls.fastly.net/i/u/300x300/a2b20b7dc71a30811ea6f8a1a31b64e7.png
"Don't Think Twice, It's All Right",Bob Dylan,6752770,"https://www.last.fm/music/Bob+Dylan/_/Don%27t+Think+Twice,+It%27s+All+Right",https://lastfm.freetls.fastly.net/i/u/300x300/8e0bc99dc2af21ddc3318938e6de9a66.png
Sticky,NCT WISH,210176,https://www.last.fm/music/NCT+WISH/_/Sticky,https://lastfm.freetls.fastly.net/i/u/300x300/bece5aa75f709380bc38b2ca749b5fd3.png
Critical Acclaim,Avenged Sevenfold,5426210,https://www.last.fm/music/Avenged+Sevenfold/_/Critical+Acclaim,https://lastfm.freetls.fastly.net/i/u/300x300/22a003ba9da1f715adea71f6874babe3.png
Wicked Game,HIM,4423317,https://www.last.fm/music/HIM/_/Wicked+Game,https://lastfm.freetls.fastly.net/i/u/300x300/14a8ff9666f7500cf044a8e8a9a5ed5c.png
Moonlit Floor (Kiss Me),Lisa,5085052,https://www.last.fm/music/Lisa/_/Moonlit+Floor+(Kiss+Me),https://lastfm.freetls.fastly.net/i/u/300x300/345d6dcf8939da7376259bcd2d96bd0b.png
Slow Down,Selena Gomez,4580112,https://www.last.fm/music/Selena+Gomez/_/Slow+Down,https://lastfm.freetls.fastly.net/i/u/300x300/2fb872ca621d3cab446559d77693537c.png
530,DONDA,1083152,https://www.last.fm/music/DONDA/_/530,https://lastfm.freetls.fastly.net/i/u/300x300/40548baec49b634d8b720e797f17ca9a.png
O telefone tocou novamente,Jorge Ben Jor,2098190,https://www.last.fm/music/Jorge+Ben+Jor/_/O+telefone+tocou+novamente,https://lastfm.freetls.fastly.net/i/u/300x300/4e0d75aaabc8461ac657dad4bca2dda4.png
MIROH,Stray Kids,7349934,https://www.last.fm/music/Stray+Kids/_/MIROH,https://lastfm.freetls.fastly.net/i/u/300x300/66d9853e4d14707b646958e3aa73ffaf.png
PERSIAN RUGS,PARTYNEXTDOOR,3574980,https://www.last.fm/music/PARTYNEXTDOOR/_/PERSIAN+RUGS,https://lastfm.freetls.fastly.net/i/u/300x300/20c7ddf1867a4283c265e1b8a241031d.png
aisatsana [102],Aphex Twin,4619832,https://www.last.fm/music/Aphex+Twin/_/aisatsana+%5B102%5D,https://lastfm.freetls.fastly.net/i/u/300x300/c7376eadf2b24024a5ae54e8134b02a3.png
Ode to Sleep,Twenty One Pilots,4636563,https://www.last.fm/music/Twenty+One+Pilots/_/Ode+to+Sleep,https://lastfm.freetls.fastly.net/i/u/300x300/417836606e807092b32cd14517508478.png
Surf,Mac Miller,5002068,https://www.last.fm/music/Mac+Miller/_/Surf,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5bc5de116097cb008d0b09576d216.png
BUTCHER VANITY,Flavor Foley,1015760,https://www.last.fm/music/Flavor+Foley/_/BUTCHER+VANITY,https://lastfm.freetls.fastly.net/i/u/300x300/7ec92e9fd5a34ed38ea689d71e0e598d.png
TOO DEEP TO TURN BACK,Daniel Caesar,2082650,https://www.last.fm/music/Daniel+Caesar/_/TOO+DEEP+TO+TURN+BACK,https://lastfm.freetls.fastly.net/i/u/300x300/f4c1af13e288af5f42a9064a23674b4f.png
Hero (Prod. by Primary) - Instrumental,Meego,531438,https://www.last.fm/music/Meego/_/Hero+(Prod.+by+Primary)+-+Instrumental,
Se Saudade Sentir (Se Prepara 3),MC Livinho,85618,https://www.last.fm/music/MC+Livinho/_/Se+Saudade+Sentir+(Se+Prepara+3),https://lastfm.freetls.fastly.net/i/u/300x300/bae51622b22dd399514a21d704d69a4e.png
Shake the Frost (Live),Tyler Childers,3191629,https://www.last.fm/music/Tyler+Childers/_/Shake+the+Frost+(Live),
Firestarter,The Prodigy,5786100,https://www.last.fm/music/The+Prodigy/_/Firestarter,https://lastfm.freetls.fastly.net/i/u/300x300/4eef5ab11558621bd1a8115c0710595f.png
Welcome to Jamrock,Damian Marley,3869818,https://www.last.fm/music/Damian+Marley/_/Welcome+to+Jamrock,https://lastfm.freetls.fastly.net/i/u/300x300/a374d6aee0f8e878163989132a40038a.png
How You Get the Girl (Taylor's Version),Taylor Swift,5779228,https://www.last.fm/music/Taylor+Swift/_/How+You+Get+the+Girl+(Taylor%27s+Version),https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.png
Ruby,Kaiser Chiefs,10216043,https://www.last.fm/music/Kaiser+Chiefs/_/Ruby,https://lastfm.freetls.fastly.net/i/u/300x300/c6af20449f74b678e4acf92217685d58.png
Ruler Of Everything,Tally Hall,4161078,https://www.last.fm/music/Tally+Hall/_/Ruler+Of+Everything,https://lastfm.freetls.fastly.net/i/u/300x300/3f51768726b92fac71f82d2cb9a50b0b.png
GREEDY,PARTYNEXTDOOR,1484247,https://www.last.fm/music/PARTYNEXTDOOR/_/GREEDY,https://lastfm.freetls.fastly.net/i/u/300x300/efe7b760cfd4996171b4a67f2342d1dc.png
Riled Up,Jack Murnin,256613,https://www.last.fm/music/Jack+Murnin/_/Riled+Up,https://lastfm.freetls.fastly.net/i/u/300x300/d4cf9c633851f4ec7adbbdb3b15ca002.png
Silkk da Shocka (feat. Syd),Isaiah Rashad,3900961,https://www.last.fm/music/Isaiah+Rashad/_/Silkk+da+Shocka+(feat.+Syd),
Root,Deftones,3336597,https://www.last.fm/music/Deftones/_/Root,https://lastfm.freetls.fastly.net/i/u/300x300/9c9e84cfaec916e1a7b791ddfefbff29.png
First Day Out,Tee Grizzley,3696132,https://www.last.fm/music/Tee+Grizzley/_/First+Day+Out,https://lastfm.freetls.fastly.net/i/u/300x300/3d1921b3ced59d6aed7aec8f1c8523e1.png
Princess Cuts My Wrist,SICKBOYRARI,2071259,https://www.last.fm/music/SICKBOYRARI/_/Princess+Cuts+My+Wrist,https://lastfm.freetls.fastly.net/i/u/300x300/2eb5f59bf091232c3b07d226eaad12ed.png
collide,Hayley Kiyoko,69730,https://www.last.fm/music/Hayley+Kiyoko/_/collide,https://lastfm.freetls.fastly.net/i/u/300x300/3cb96fda2ed7b1c883d0533d23061859.png
Trouble,Coldplay,12965812,https://www.last.fm/music/Coldplay/_/Trouble,https://lastfm.freetls.fastly.net/i/u/300x300/5fbcfb7258117e88cb73b45e25c88b01.png
Are You That Somebody?,Aaliyah,1277756,https://www.last.fm/music/Aaliyah/_/Are+You+That+Somebody%3F,https://lastfm.freetls.fastly.net/i/u/300x300/d5f136e9bdea3a55b4de343ebcc4db1a.png
Ghost,Machine Girl,4653028,https://www.last.fm/music/Machine+Girl/_/Ghost,https://lastfm.freetls.fastly.net/i/u/300x300/79d173d6a9926477816cea31d409a2d6.png
Cocoa Butter Kisses,Chance the Rapper,4017189,https://www.last.fm/music/Chance+the+Rapper/_/Cocoa+Butter+Kisses,https://lastfm.freetls.fastly.net/i/u/300x300/728667fa86834854c88d6cfd5b7de594.png
Metamorphosis,Your Arms Are My Cocoon,2034164,https://www.last.fm/music/Your+Arms+Are+My+Cocoon/_/Metamorphosis,https://lastfm.freetls.fastly.net/i/u/300x300/c25c0ad05a522744e71f701baf8910ce.png
If I Fell - Remastered 2009,The Beatles,2565982,https://www.last.fm/music/The+Beatles/_/If+I+Fell+-+Remastered+2009,https://lastfm.freetls.fastly.net/i/u/300x300/cd9ef62a5cb0c9190b071a1966fc27b3.png
But the Regrets Are Killing Me,American Football,3268730,https://www.last.fm/music/American+Football/_/But+the+Regrets+Are+Killing+Me,https://lastfm.freetls.fastly.net/i/u/300x300/311edf93ae642725d333cfa0b103964b.png
"TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG)",TWICE,3976968,"https://www.last.fm/music/TWICE/_/TAKEDOWN+(JEONGYEON,+JIHYO,+CHAEYOUNG)",https://lastfm.freetls.fastly.net/i/u/300x300/7bd62317774e7f8fd870a58392d1b881.png
Miss You - Bonus Track,Oliver Tree,1487353,https://www.last.fm/music/Oliver+Tree/_/Miss+You+-+Bonus+Track,https://lastfm.freetls.fastly.net/i/u/300x300/8658923fe4ba06e6b36171298848b097.png
Sleep Well,d4vd,5426165,https://www.last.fm/music/d4vd/_/Sleep+Well,https://lastfm.freetls.fastly.net/i/u/300x300/fa12b766ecaddf8eec7303b166a7bfdd.png
Fool,bôa,3027646,https://www.last.fm/music/b%C3%B4a/_/Fool,https://lastfm.freetls.fastly.net/i/u/300x300/40564dd1a58f969fc3ee3c49bddffd23.png
A Couple Minutes - A COLORS SHOW,Olivia Dean,189748,https://www.last.fm/music/Olivia+Dean/_/A+Couple+Minutes+-+A+COLORS+SHOW,
Cool,Gracie Abrams,3425681,https://www.last.fm/music/Gracie+Abrams/_/Cool,https://lastfm.freetls.fastly.net/i/u/300x300/e84d919d43ddb2a1a0ce735e7b399e7e.png
2002,Anne-Marie,4650033,https://www.last.fm/music/Anne-Marie/_/2002,https://lastfm.freetls.fastly.net/i/u/300x300/03feba6e45fa86607c99e97eb44bb235.png
